,Month,Day,Hour,District,Crime_Count,Alarm
4008,2,0,21,14.0,16,1
4007,2,0,20,14.0,14,0
4006,2,0,19,14.0,18,1
4005,2,0,18,14.0,21,1
34643,10,2,22,14.0,32,1
7175,2,6,23,14.0,28,1
7174,2,6,22,14.0,27,1
7172,2,6,20,14.0,28,1
7158,2,6,6,14.0,7,0
7171,2,6,19,14.0,25,1
7170,2,6,18,14.0,26,1
7169,2,6,17,14.0,16,1
7168,2,6,16,14.0,27,1
7167,2,6,15,14.0,24,1
7166,2,6,14,14.0,16,1
7165,2,6,13,14.0,16,1
39915,11,5,16,14.0,27,1
7164,2,6,12,14.0,23,1
7163,2,6,11,14.0,17,1
7162,2,6,10,14.0,12,0
7161,2,6,9,14.0,18,1
7160,2,6,8,14.0,8,0
7159,2,6,7,14.0,5,0
2951,1,5,21,14.0,27,1
2950,1,5,20,14.0,33,1
2949,1,5,19,14.0,38,2
1345,1,2,2,14.0,9,0
21952,6,6,12,14.0,32,1
21953,6,6,13,14.0,23,1
21954,6,6,14,14.0,20,1
21955,6,6,15,14.0,25,1
21956,6,6,16,14.0,26,1
21957,6,6,17,14.0,32,1
21958,6,6,18,14.0,21,1
21959,6,6,19,14.0,32,1
21960,6,6,20,14.0,30,1
21961,6,6,21,14.0,19,1
21962,6,6,22,14.0,29,1
21963,6,6,23,14.0,30,1
1343,1,2,0,14.0,26,1
1344,1,2,1,14.0,10,0
1346,1,2,3,14.0,7,0
21950,6,6,10,14.0,20,1
1347,1,2,4,14.0,5,0
1348,1,2,5,14.0,4,0
1349,1,2,6,14.0,7,0
1350,1,2,7,14.0,11,0
1351,1,2,8,14.0,12,0
1352,1,2,9,14.0,15,1
1353,1,2,10,14.0,18,1
1354,1,2,11,14.0,19,1
1355,1,2,12,14.0,25,1
1356,1,2,13,14.0,19,1
1357,1,2,14,14.0,29,1
1358,1,2,15,14.0,23,1
1359,1,2,16,14.0,22,1
1360,1,2,17,14.0,42,2
21951,6,6,11,14.0,16,1
21949,6,6,9,14.0,8,0
1362,1,2,19,14.0,31,1
29875,9,0,10,14.0,14,0
7680,3,0,0,14.0,27,1
29888,9,0,23,14.0,13,0
29887,9,0,22,14.0,32,1
29886,9,0,21,14.0,20,1
29885,9,0,20,14.0,30,1
29884,9,0,19,14.0,26,1
29883,9,0,18,14.0,26,1
29882,9,0,17,14.0,30,1
29881,9,0,16,14.0,19,1
29880,9,0,15,14.0,15,1
29879,9,0,14,14.0,30,1
29878,9,0,13,14.0,14,0
29877,9,0,12,14.0,17,1
29876,9,0,11,14.0,16,1
29874,9,0,9,14.0,14,0
21948,6,6,8,14.0,12,0
29873,9,0,8,14.0,8,0
29872,9,0,7,14.0,3,0
15074,5,0,1,14.0,16,1
29870,9,0,5,14.0,13,0
29869,9,0,4,14.0,16,1
29868,9,0,3,14.0,17,1
29867,9,0,2,14.0,19,1
29866,9,0,1,14.0,33,1
29865,9,0,0,14.0,23,1
21943,6,6,3,14.0,16,1
21944,6,6,4,14.0,7,0
21945,6,6,5,14.0,7,0
21946,6,6,6,14.0,6,0
21947,6,6,7,14.0,9,0
1361,1,2,18,14.0,46,2
42560,12,3,23,14.0,16,1
2948,1,5,18,14.0,45,2
2932,1,5,2,14.0,11,0
37796,11,1,7,14.0,12,0
37795,11,1,6,14.0,8,0
37794,11,1,5,14.0,4,0
37793,11,1,4,14.0,9,0
37792,11,1,3,14.0,4,0
37791,11,1,2,14.0,12,0
37790,11,1,1,14.0,6,0
37789,11,1,0,14.0,20,1
42559,12,3,22,14.0,25,1
42558,12,3,21,14.0,21,1
42557,12,3,20,14.0,19,1
42556,12,3,19,14.0,30,1
42555,12,3,18,14.0,30,1
42554,12,3,17,14.0,20,1
2933,1,5,3,14.0,10,0
37798,11,1,9,14.0,10,0
2934,1,5,4,14.0,6,0
2935,1,5,5,14.0,5,0
2936,1,5,6,14.0,7,0
2937,1,5,7,14.0,13,0
2938,1,5,8,14.0,26,1
2939,1,5,9,14.0,24,1
2940,1,5,10,14.0,33,1
2941,1,5,11,14.0,12,0
2942,1,5,12,14.0,37,2
2943,1,5,13,14.0,22,1
2944,1,5,14,14.0,22,1
2945,1,5,15,14.0,23,1
2946,1,5,16,14.0,24,1
2947,1,5,17,14.0,32,1
37797,11,1,8,14.0,24,1
37799,11,1,10,14.0,22,1
2930,1,5,0,14.0,26,1
24074,7,3,20,14.0,25,1
2931,1,5,1,14.0,14,0
24061,7,3,7,14.0,16,1
24062,7,3,8,14.0,17,1
24063,7,3,9,14.0,18,1
24064,7,3,10,14.0,24,1
24065,7,3,11,14.0,30,1
24066,7,3,12,14.0,22,1
24067,7,3,13,14.0,21,1
24068,7,3,14,14.0,22,1
24069,7,3,15,14.0,11,0
24070,7,3,16,14.0,21,1
24071,7,3,17,14.0,31,1
24072,7,3,18,14.0,27,1
24073,7,3,19,14.0,23,1
24075,7,3,21,14.0,22,1
37800,11,1,11,14.0,9,0
24076,7,3,22,14.0,23,1
24077,7,3,23,14.0,25,1
37812,11,1,23,14.0,6,0
37811,11,1,22,14.0,17,1
37810,11,1,21,14.0,26,1
37809,11,1,20,14.0,25,1
37808,11,1,19,14.0,30,1
37807,11,1,18,14.0,28,1
37806,11,1,17,14.0,25,1
37805,11,1,16,14.0,26,1
37804,11,1,15,14.0,25,1
37803,11,1,14,14.0,20,1
37802,11,1,13,14.0,19,1
37801,11,1,12,14.0,13,0
18782,6,0,12,14.0,24,1
9286,3,3,21,14.0,30,1
18780,6,0,10,14.0,10,0
22473,7,0,5,14.0,8,0
28292,8,4,12,14.0,26,1
28291,8,4,11,14.0,13,0
22487,7,0,19,14.0,28,1
22486,7,0,18,14.0,29,1
22485,7,0,17,14.0,27,1
22484,7,0,16,14.0,21,1
22483,7,0,15,14.0,21,1
22482,7,0,14,14.0,22,1
22481,7,0,13,14.0,21,1
22480,7,0,12,14.0,24,1
22479,7,0,11,14.0,20,1
22478,7,0,10,14.0,17,1
22477,7,0,9,14.0,11,0
22476,7,0,8,14.0,12,0
22475,7,0,7,14.0,2,0
28293,8,4,13,14.0,25,1
28294,8,4,14,14.0,20,1
28295,8,4,15,14.0,19,1
22488,7,0,20,14.0,40,2
15612,5,1,11,14.0,19,1
15613,5,1,12,14.0,27,1
15614,5,1,13,14.0,25,1
22491,7,0,23,14.0,28,1
22490,7,0,22,14.0,32,1
22489,7,0,21,14.0,34,2
28303,8,4,23,14.0,22,1
28296,8,4,16,14.0,19,1
28302,8,4,22,14.0,32,1
28301,8,4,21,14.0,23,1
28300,8,4,20,14.0,27,1
28299,8,4,19,14.0,26,1
28298,8,4,18,14.0,33,1
28297,8,4,17,14.0,26,1
22474,7,0,6,14.0,5,0
22472,7,0,4,14.0,24,1
26168,8,0,0,14.0,36,2
32531,9,5,23,14.0,26,1
32512,9,5,4,14.0,8,0
32511,9,5,3,14.0,12,0
32510,9,5,2,14.0,11,0
32509,9,5,1,14.0,19,1
32508,9,5,0,14.0,25,1
28290,8,4,10,14.0,25,1
28289,8,4,9,14.0,19,1
28288,8,4,8,14.0,16,1
28287,8,4,7,14.0,13,0
28286,8,4,6,14.0,4,0
28285,8,4,5,14.0,6,0
28284,8,4,4,14.0,6,0
28283,8,4,3,14.0,12,0
28282,8,4,2,14.0,10,0
28281,8,4,1,14.0,22,1
32513,9,5,5,14.0,5,0
32514,9,5,6,14.0,5,0
32515,9,5,7,14.0,5,0
32524,9,5,16,14.0,20,1
32530,9,5,22,14.0,36,2
32529,9,5,21,14.0,34,2
18779,6,0,9,14.0,10,0
32527,9,5,19,14.0,32,1
32526,9,5,18,14.0,33,1
32525,9,5,17,14.0,25,1
32523,9,5,15,14.0,27,1
32516,9,5,8,14.0,28,1
32522,9,5,14,14.0,17,1
32521,9,5,13,14.0,16,1
32520,9,5,12,14.0,27,1
32519,9,5,11,14.0,20,1
32518,9,5,10,14.0,16,1
32517,9,5,9,14.0,16,1
15611,5,1,10,14.0,22,1
15610,5,1,9,14.0,24,1
15609,5,1,8,14.0,24,1
15608,5,1,7,14.0,14,0
29355,8,6,18,14.0,20,1
29354,8,6,17,14.0,19,1
29353,8,6,16,14.0,23,1
29352,8,6,15,14.0,17,1
29351,8,6,14,14.0,24,1
29350,8,6,13,14.0,21,1
29349,8,6,12,14.0,30,1
29348,8,6,11,14.0,16,1
29347,8,6,10,14.0,15,1
29346,8,6,9,14.0,14,0
29345,8,6,8,14.0,10,0
29344,8,6,7,14.0,8,0
29343,8,6,6,14.0,8,0
29342,8,6,5,14.0,5,0
29341,8,6,4,14.0,21,1
29356,8,6,19,14.0,24,1
29357,8,6,20,14.0,27,1
39899,11,5,0,14.0,15,1
39908,11,5,9,14.0,9,0
39914,11,5,15,14.0,19,1
39913,11,5,14,14.0,15,1
39912,11,5,13,14.0,18,1
39911,11,5,12,14.0,18,1
39910,11,5,11,14.0,20,1
39909,11,5,10,14.0,10,0
39907,11,5,8,14.0,12,0
39900,11,5,1,14.0,16,1
39906,11,5,7,14.0,8,0
39905,11,5,6,14.0,9,0
39904,11,5,5,14.0,6,0
39903,11,5,4,14.0,4,0
39902,11,5,3,14.0,7,0
39901,11,5,2,14.0,14,0
29340,8,6,3,14.0,21,1
29339,8,6,2,14.0,23,1
29338,8,6,1,14.0,19,1
12969,4,3,7,14.0,10,0
12975,4,3,13,14.0,19,1
12974,4,3,12,14.0,24,1
12973,4,3,11,14.0,19,1
12972,4,3,10,14.0,16,1
12971,4,3,9,14.0,19,1
12970,4,3,8,14.0,22,1
12968,4,3,6,14.0,9,0
12977,4,3,15,14.0,21,1
12967,4,3,5,14.0,9,0
12966,4,3,4,14.0,5,0
12965,4,3,3,14.0,7,0
12964,4,3,2,14.0,16,1
12963,4,3,1,14.0,10,0
12962,4,3,0,14.0,24,1
12976,4,3,14,14.0,24,1
12978,4,3,16,14.0,20,1
29337,8,6,0,14.0,36,2
15606,5,1,5,14.0,7,0
44121,12,6,0,14.0,25,1
15601,5,1,0,14.0,28,1
15602,5,1,1,14.0,12,0
15603,5,1,2,14.0,19,1
15604,5,1,3,14.0,9,0
15605,5,1,4,14.0,5,0
15607,5,1,6,14.0,10,0
12979,4,3,17,14.0,21,1
12985,4,3,23,14.0,18,1
12984,4,3,22,14.0,32,1
12983,4,3,21,14.0,36,2
12982,4,3,20,14.0,26,1
12981,4,3,19,14.0,31,1
12980,4,3,18,14.0,32,1
28280,8,4,0,14.0,21,1
32528,9,5,20,14.0,24,1
26180,8,0,12,14.0,24,1
43068,12,4,3,14.0,4,0
26174,8,0,6,14.0,2,0
26173,8,0,5,14.0,13,0
26172,8,0,4,14.0,21,1
26171,8,0,3,14.0,29,1
26170,8,0,2,14.0,32,1
26169,8,0,1,14.0,25,1
3993,2,0,6,14.0,10,0
43066,12,4,1,14.0,17,1
43067,12,4,2,14.0,8,0
26189,8,0,21,14.0,21,1
26176,8,0,8,14.0,16,1
26190,8,0,22,14.0,26,1
3992,2,0,5,14.0,13,0
26191,8,0,23,14.0,17,1
22471,7,0,3,14.0,19,1
22470,7,0,2,14.0,37,2
22469,7,0,1,14.0,32,1
22468,7,0,0,14.0,32,1
3991,2,0,4,14.0,27,1
3990,2,0,3,14.0,24,1
26175,8,0,7,14.0,4,0
26177,8,0,9,14.0,19,1
3987,2,0,0,14.0,34,2
3998,2,0,11,14.0,15,1
4004,2,0,17,14.0,15,1
4003,2,0,16,14.0,22,1
4002,2,0,15,14.0,21,1
4001,2,0,14,14.0,24,1
4000,2,0,13,14.0,12,0
26188,8,0,20,14.0,17,1
26187,8,0,19,14.0,14,0
26186,8,0,18,14.0,20,1
3999,2,0,12,14.0,23,1
3997,2,0,10,14.0,11,0
26178,8,0,10,14.0,15,1
3996,2,0,9,14.0,14,0
3995,2,0,8,14.0,11,0
26185,8,0,17,14.0,17,1
26184,8,0,16,14.0,23,1
26183,8,0,15,14.0,24,1
26182,8,0,14,14.0,20,1
26181,8,0,13,14.0,11,0
3994,2,0,7,14.0,4,0
26179,8,0,11,14.0,13,0
3989,2,0,2,14.0,29,1
3988,2,0,1,14.0,29,1
43074,12,4,9,14.0,9,0
43069,12,4,4,14.0,2,0
43071,12,4,6,14.0,11,0
43072,12,4,7,14.0,8,0
43073,12,4,8,14.0,16,1
43075,12,4,10,14.0,19,1
43076,12,4,11,14.0,23,1
43077,12,4,12,14.0,29,1
18770,6,0,0,14.0,35,2
18771,6,0,1,14.0,25,1
18772,6,0,2,14.0,20,1
18773,6,0,3,14.0,25,1
18774,6,0,4,14.0,17,1
18775,6,0,5,14.0,12,0
18776,6,0,6,14.0,7,0
18777,6,0,7,14.0,8,0
18778,6,0,8,14.0,5,0
43070,12,4,5,14.0,7,0
15615,5,1,14,14.0,27,1
22467,7,0,23,12.0,43,2
34597,10,2,0,12.0,25,1
34071,10,1,1,12.0,12,0
34072,10,1,2,12.0,17,1
34073,10,1,3,12.0,9,0
34618,10,2,21,12.0,22,1
34617,10,2,20,12.0,27,1
34616,10,2,19,12.0,46,2
34074,10,1,4,12.0,8,0
34085,10,1,15,12.0,31,1
34086,10,1,16,12.0,29,1
34087,10,1,17,12.0,42,2
34088,10,1,18,12.0,37,2
34089,10,1,19,12.0,31,1
34090,10,1,20,12.0,45,2
34091,10,1,21,12.0,43,2
34092,10,1,22,12.0,24,1
34093,10,1,23,12.0,28,1
21387,6,5,0,12.0,26,1
34599,10,2,2,12.0,8,0
34075,10,1,5,12.0,11,0
34076,10,1,6,12.0,9,0
34077,10,1,7,12.0,17,1
22996,7,1,23,12.0,20,1
22995,7,1,22,12.0,29,1
34070,10,1,0,12.0,28,1
34078,10,1,8,12.0,25,1
34079,10,1,9,12.0,30,1
34080,10,1,10,12.0,34,2
30915,9,2,18,12.0,38,2
22992,7,1,19,12.0,45,2
30914,9,2,17,12.0,33,1
20870,6,4,12,12.0,37,2
20872,6,4,14,12.0,36,2
20873,6,4,15,12.0,31,1
20874,6,4,16,12.0,31,1
20875,6,4,17,12.0,45,2
30901,9,2,4,12.0,8,0
30900,9,2,3,12.0,18,1
30899,9,2,2,12.0,6,0
30898,9,2,1,12.0,14,0
20876,6,4,18,12.0,29,1
20877,6,4,19,12.0,29,1
20878,6,4,20,12.0,33,1
20879,6,4,21,12.0,31,1
20880,6,4,22,12.0,32,1
20881,6,4,23,12.0,24,1
22991,7,1,18,12.0,31,1
22990,7,1,17,12.0,27,1
22989,7,1,16,12.0,29,1
22988,7,1,15,12.0,29,1
